"行識別子","出典ID","団体コード","自治体・運営団体名","事業キー","会計区分","決算年度","表番号","行番号","シート名","Excel行番号"
"072141:17-1-000:legal_applied:2020","legal_applied:32","072141","本宮市","17-1-000","legal_applied","2020","32","1","2020460003200","136"
"072141:17-1-000:legal_applied:2020","legal_applied:32","072141","本宮市","17-1-000","legal_applied","2020","32","2","2020460003200","2228"
"072141:17-1-000:legal_applied:2020","legal_applied:33","072141","本宮市","17-1-000","legal_applied","2020","33","1","2020460003300","136"
"072141:17-1-000:legal_applied:2020","legal_applied:33","072141","本宮市","17-1-000","legal_applied","2020","33","2","2020460003300","2228"
"073016:17-1-000:non_legal_applied:2020","non_legal_applied:10","073016","桑折町","17-1-000","non_legal_applied","2020","10","1","2020470001000","102"
"073016:17-1-000:non_legal_applied:2020","non_legal_applied:10","073016","桑折町","17-1-000","non_legal_applied","2020","10","2","2020470001000","1616"
"073016:17-1-000:non_legal_applied:2020","non_legal_applied:26","073016","桑折町","17-1-000","non_legal_applied","2020","26","1","2020470002600","2389"
"073016:17-1-000:non_legal_applied:2020","non_legal_applied:26","073016","桑折町","17-1-000","non_legal_applied","2020","26","2","2020470002600","6190"
"073016:17-1-000:non_legal_applied:2020","non_legal_applied:32","073016","桑折町","17-1-000","non_legal_applied","2020","32","1","2020470003200","102"
"073016:17-1-000:non_legal_applied:2020","non_legal_applied:32","073016","桑折町","17-1-000","non_legal_applied","2020","32","2","2020470003200","1616"
"073016:17-1-000:non_legal_applied:2020","non_legal_applied:33","073016","桑折町","17-1-000","non_legal_applied","2020","33","1","2020470003300","102"
"073016:17-1-000:non_legal_applied:2020","non_legal_applied:33","073016","桑折町","17-1-000","non_legal_applied","2020","33","2","2020470003300","1616"
"073032:17-1-000:non_legal_applied:2020","non_legal_applied:10","073032","国見町","17-1-000","non_legal_applied","2020","10","1","2020470001000","103"
"073032:17-1-000:non_legal_applied:2020","non_legal_applied:10","073032","国見町","17-1-000","non_legal_applied","2020","10","2","2020470001000","1617"
"073032:17-1-000:non_legal_applied:2020","non_legal_applied:26","073032","国見町","17-1-000","non_legal_applied","2020","26","1","2020470002600","2390"
"073032:17-1-000:non_legal_applied:2020","non_legal_applied:26","073032","国見町","17-1-000","non_legal_applied","2020","26","2","2020470002600","6191"
"073032:17-1-000:non_legal_applied:2020","non_legal_applied:32","073032","国見町","17-1-000","non_legal_applied","2020","32","1","2020470003200","103"
"073032:17-1-000:non_legal_applied:2020","non_legal_applied:32","073032","国見町","17-1-000","non_legal_applied","2020","32","2","2020470003200","1617"
"073032:17-1-000:non_legal_applied:2020","non_legal_applied:33","073032","国見町","17-1-000","non_legal_applied","2020","33","1","2020470003300","103"
"073032:17-1-000:non_legal_applied:2020","non_legal_applied:33","073032","国見町","17-1-000","non_legal_applied","2020","33","2","2020470003300","1617"
"073423:17-1-000:non_legal_applied:2020","non_legal_applied:10","073423","鏡石町","17-1-000","non_legal_applied","2020","10","1","2020470001000","104"
"073423:17-1-000:non_legal_applied:2020","non_legal_applied:10","073423","鏡石町","17-1-000","non_legal_applied","2020","10","2","2020470001000","1618"
"073423:17-1-000:non_legal_applied:2020","non_legal_applied:26","073423","鏡石町","17-1-000","non_legal_applied","2020","26","1","2020470002600","2391"
"073423:17-1-000:non_legal_applied:2020","non_legal_applied:26","073423","鏡石町","17-1-000","non_legal_applied","2020","26","2","2020470002600","6192"
"073423:17-1-000:non_legal_applied:2020","non_legal_applied:32","073423","鏡石町","17-1-000","non_legal_applied","2020","32","1","2020470003200","104"
"073423:17-1-000:non_legal_applied:2020","non_legal_applied:32","073423","鏡石町","17-1-000","non_legal_applied","2020","32","2","2020470003200","1618"
"073423:17-1-000:non_legal_applied:2020","non_legal_applied:33","073423","鏡石町","17-1-000","non_legal_applied","2020","33","1","2020470003300","104"
"073423:17-1-000:non_legal_applied:2020","non_legal_applied:33","073423","鏡石町","17-1-000","non_legal_applied","2020","33","2","2020470003300","1618"
"073687:17-1-000:non_legal_applied:2020","non_legal_applied:10","073687","南会津町","17-1-000","non_legal_applied","2020","10","1","2020470001000","105"
"073687:17-1-000:non_legal_applied:2020","non_legal_applied:10","073687","南会津町","17-1-000","non_legal_applied","2020","10","2","2020470001000","1619"
"073687:17-1-000:non_legal_applied:2020","non_legal_applied:26","073687","南会津町","17-1-000","non_legal_applied","2020","26","1","2020470002600","2392"
"073687:17-1-000:non_legal_applied:2020","non_legal_applied:26","073687","南会津町","17-1-000","non_legal_applied","2020","26","2","2020470002600","6193"
"073687:17-1-000:non_legal_applied:2020","non_legal_applied:32","073687","南会津町","17-1-000","non_legal_applied","2020","32","1","2020470003200","105"
"073687:17-1-000:non_legal_applied:2020","non_legal_applied:32","073687","南会津町","17-1-000","non_legal_applied","2020","32","2","2020470003200","1619"
"073687:17-1-000:non_legal_applied:2020","non_legal_applied:33","073687","南会津町","17-1-000","non_legal_applied","2020","33","1","2020470003300","105"
"073687:17-1-000:non_legal_applied:2020","non_legal_applied:33","073687","南会津町","17-1-000","non_legal_applied","2020","33","2","2020470003300","1619"
"074080:17-1-000:non_legal_applied:2020","non_legal_applied:10","074080","猪苗代町","17-1-000","non_legal_applied","2020","10","1","2020470001000","106"
"074080:17-1-000:non_legal_applied:2020","non_legal_applied:10","074080","猪苗代町","17-1-000","non_legal_applied","2020","10","2","2020470001000","1620"
"074080:17-1-000:non_legal_applied:2020","non_legal_applied:26","074080","猪苗代町","17-1-000","non_legal_applied","2020","26","1","2020470002600","2393"
"074080:17-1-000:non_legal_applied:2020","non_legal_applied:26","074080","猪苗代町","17-1-000","non_legal_applied","2020","26","2","2020470002600","6194"
"074080:17-1-000:non_legal_applied:2020","non_legal_applied:32","074080","猪苗代町","17-1-000","non_legal_applied","2020","32","1","2020470003200","106"
"074080:17-1-000:non_legal_applied:2020","non_legal_applied:32","074080","猪苗代町","17-1-000","non_legal_applied","2020","32","2","2020470003200","1620"
"074080:17-1-000:non_legal_applied:2020","non_legal_applied:33","074080","猪苗代町","17-1-000","non_legal_applied","2020","33","1","2020470003300","106"
"074080:17-1-000:non_legal_applied:2020","non_legal_applied:33","074080","猪苗代町","17-1-000","non_legal_applied","2020","33","2","2020470003300","1620"
"074217:17-1-000:non_legal_applied:2020","non_legal_applied:10","074217","会津坂下町","17-1-000","non_legal_applied","2020","10","1","2020470001000","107"
"074217:17-1-000:non_legal_applied:2020","non_legal_applied:10","074217","会津坂下町","17-1-000","non_legal_applied","2020","10","2","2020470001000","1621"
"074217:17-1-000:non_legal_applied:2020","non_legal_applied:26","074217","会津坂下町","17-1-000","non_legal_applied","2020","26","1","2020470002600","2394"
"074217:17-1-000:non_legal_applied:2020","non_legal_applied:26","074217","会津坂下町","17-1-000","non_legal_applied","2020","26","2","2020470002600","6195"
"074217:17-1-000:non_legal_applied:2020","non_legal_applied:32","074217","会津坂下町","17-1-000","non_legal_applied","2020","32","1","2020470003200","107"
"074217:17-1-000:non_legal_applied:2020","non_legal_applied:32","074217","会津坂下町","17-1-000","non_legal_applied","2020","32","2","2020470003200","1621"
"074217:17-1-000:non_legal_applied:2020","non_legal_applied:33","074217","会津坂下町","17-1-000","non_legal_applied","2020","33","1","2020470003300","107"
"074217:17-1-000:non_legal_applied:2020","non_legal_applied:33","074217","会津坂下町","17-1-000","non_legal_applied","2020","33","2","2020470003300","1621"
"074471:17-1-000:legal_applied:2020","legal_applied:10","074471","会津美里町","17-1-000","legal_applied","2020","10","1","2020460001000","137"
"074471:17-1-000:legal_applied:2020","legal_applied:10","074471","会津美里町","17-1-000","legal_applied","2020","10","2","2020460001000","2229"
"074471:17-1-000:legal_applied:2020","legal_applied:20","074471","会津美里町","17-1-000","legal_applied","2020","20","1","2020460002000","3000"
"074471:17-1-000:legal_applied:2020","legal_applied:20","074471","会津美里町","17-1-000","legal_applied","2020","20","2","2020460002000","7955"
"074471:17-1-000:legal_applied:2020","legal_applied:21","074471","会津美里町","17-1-000","legal_applied","2020","21","1","2020460002100","3000"
"074471:17-1-000:legal_applied:2020","legal_applied:21","074471","会津美里町","17-1-000","legal_applied","2020","21","2","2020460002100","7955"
"074471:17-1-000:legal_applied:2020","legal_applied:32","074471","会津美里町","17-1-000","legal_applied","2020","32","1","2020460003200","137"
"074471:17-1-000:legal_applied:2020","legal_applied:32","074471","会津美里町","17-1-000","legal_applied","2020","32","2","2020460003200","2229"
"074471:17-1-000:legal_applied:2020","legal_applied:33","074471","会津美里町","17-1-000","legal_applied","2020","33","1","2020460003300","137"
"074471:17-1-000:legal_applied:2020","legal_applied:33","074471","会津美里町","17-1-000","legal_applied","2020","33","2","2020460003300","2229"
"074616:17-1-000:legal_applied:2020","legal_applied:10","074616","西郷村","17-1-000","legal_applied","2020","10","1","2020460001000","138"
"074616:17-1-000:legal_applied:2020","legal_applied:10","074616","西郷村","17-1-000","legal_applied","2020","10","2","2020460001000","2230"
"074616:17-1-000:legal_applied:2020","legal_applied:20","074616","西郷村","17-1-000","legal_applied","2020","20","1","2020460002000","3001"
"074616:17-1-000:legal_applied:2020","legal_applied:20","074616","西郷村","17-1-000","legal_applied","2020","20","2","2020460002000","7956"
"074616:17-1-000:legal_applied:2020","legal_applied:21","074616","西郷村","17-1-000","legal_applied","2020","21","1","2020460002100","3001"
"074616:17-1-000:legal_applied:2020","legal_applied:21","074616","西郷村","17-1-000","legal_applied","2020","21","2","2020460002100","7956"
"074616:17-1-000:legal_applied:2020","legal_applied:32","074616","西郷村","17-1-000","legal_applied","2020","32","1","2020460003200","138"
"074616:17-1-000:legal_applied:2020","legal_applied:32","074616","西郷村","17-1-000","legal_applied","2020","32","2","2020460003200","2230"
"074616:17-1-000:legal_applied:2020","legal_applied:33","074616","西郷村","17-1-000","legal_applied","2020","33","1","2020460003300","138"
"074616:17-1-000:legal_applied:2020","legal_applied:33","074616","西郷村","17-1-000","legal_applied","2020","33","2","2020460003300","2230"
"074667:17-1-000:non_legal_applied:2020","non_legal_applied:10","074667","矢吹町","17-1-000","non_legal_applied","2020","10","1","2020470001000","108"
"074667:17-1-000:non_legal_applied:2020","non_legal_applied:10","074667","矢吹町","17-1-000","non_legal_applied","2020","10","2","2020470001000","1622"
"074667:17-1-000:non_legal_applied:2020","non_legal_applied:26","074667","矢吹町","17-1-000","non_legal_applied","2020","26","1","2020470002600","2395"
"074667:17-1-000:non_legal_applied:2020","non_legal_applied:26","074667","矢吹町","17-1-000","non_legal_applied","2020","26","2","2020470002600","6196"
"074667:17-1-000:non_legal_applied:2020","non_legal_applied:32","074667","矢吹町","17-1-000","non_legal_applied","2020","32","1","2020470003200","108"
"074667:17-1-000:non_legal_applied:2020","non_legal_applied:32","074667","矢吹町","17-1-000","non_legal_applied","2020","32","2","2020470003200","1622"
"074667:17-1-000:non_legal_applied:2020","non_legal_applied:33","074667","矢吹町","17-1-000","non_legal_applied","2020","33","1","2020470003300","108"
"074667:17-1-000:non_legal_applied:2020","non_legal_applied:33","074667","矢吹町","17-1-000","non_legal_applied","2020","33","2","2020470003300","1622"
"074811:17-1-000:non_legal_applied:2020","non_legal_applied:10","074811","棚倉町","17-1-000","non_legal_applied","2020","10","1","2020470001000","109"
"074811:17-1-000:non_legal_applied:2020","non_legal_applied:10","074811","棚倉町","17-1-000","non_legal_applied","2020","10","2","2020470001000","1623"
"074811:17-1-000:non_legal_applied:2020","non_legal_applied:26","074811","棚倉町","17-1-000","non_legal_applied","2020","26","1","2020470002600","2396"
"074811:17-1-000:non_legal_applied:2020","non_legal_applied:26","074811","棚倉町","17-1-000","non_legal_applied","2020","26","2","2020470002600","6197"
"074811:17-1-000:non_legal_applied:2020","non_legal_applied:32","074811","棚倉町","17-1-000","non_legal_applied","2020","32","1","2020470003200","109"
"074811:17-1-000:non_legal_applied:2020","non_legal_applied:32","074811","棚倉町","17-1-000","non_legal_applied","2020","32","2","2020470003200","1623"
"074811:17-1-000:non_legal_applied:2020","non_legal_applied:33","074811","棚倉町","17-1-000","non_legal_applied","2020","33","1","2020470003300","109"
